Layer,Hf,Wf,Cin,Cout,FLOPS,Time
5,3,3,64,128,924844032,0.42184214189019
5,3,3,64,128,924844032,0.47228388383354936
5,3,3,64,128,924844032,0.43915419175591264
5,3,3,64,128,924844032,0.47945479943718705
5,3,3,64,128,924844032,0.3906851251360396
5,3,3,64,128,924844032,0.4181647737261275
5,3,3,64,128,924844032,0.44306091859307084
5,3,3,64,128,924844032,0.4434056718584517
5,3,3,64,128,924844032,0.4297483403917769
5,3,3,64,128,924844032,0.416027351164482
5,3,3,64,128,924844032,0.4152968366381148
5,3,3,64,128,924844032,0.4712357957598189
5,3,3,64,128,924844032,0.4254715879198533
5,3,3,64,128,924844032,0.4715667207476121
5,3,3,64,128,924844032,0.4923549134966355
5,3,3,64,128,924844032,0.4286625821825484
5,3,3,64,128,924844032,0.42902140214409623
5,3,3,64,128,924844032,0.4263909299608687
5,3,3,64,128,924844032,0.3964114625689007
5,3,3,64,128,924844032,0.3998432595964888
5,3,3,64,128,924844032,0.4914205510851365
5,3,3,64,128,924844032,0.40868382050957475
5,3,3,64,128,924844032,0.49282102181877885
5,3,3,64,128,924844032,0.41138653352227006
5,3,3,64,128,924844032,0.41690926148857865
5,3,3,64,128,924844032,0.42316155030693803
5,3,3,64,128,924844032,0.4307675798174361
5,3,3,64,128,924844032,0.42680553986992653
5,3,3,64,128,924844032,0.4234335859056929
5,3,3,64,128,924844032,0.43105368211235795
5,3,3,64,128,924844032,0.400634809279106
5,3,3,64,128,924844032,0.40287189080681596
5,3,3,64,128,924844032,0.42756847932305153
5,3,3,64,128,924844032,0.4096670587297896
5,3,3,64,128,924844032,0.39827708795037065
5,3,3,64,128,924844032,0.42731408669914994
5,3,3,64,128,924844032,0.4110732515093306
5,3,3,64,128,924844032,0.40993408753838334
5,3,3,64,128,924844032,0.43172435357537065
5,3,3,64,128,924844032,0.49338678910698686
5,3,3,64,128,924844032,0.49476246430840287
5,3,3,64,128,924844032,0.3978705842730025
5,3,3,64,128,924844032,0.4022720296617964
5,3,3,64,128,924844032,0.42465977265801225
5,3,3,64,128,924844032,0.38716725900139604
5,3,3,64,128,924844032,0.4320126016375042
5,3,3,64,128,924844032,0.3872805078264693
5,3,3,64,128,924844032,0.3951435525652388
5,3,3,64,128,924844032,0.4144316156145552
5,3,3,64,128,924844032,0.4142940480944136
5,3,3,64,128,924844032,0.36456899239983354
5,3,3,64,128,924844032,0.36446218087639604
5,3,3,64,128,924844032,0.4242876012560347
5,3,3,64,128,924844032,0.42050985887017045
5,3,3,64,128,924844032,0.4206071336504441
5,3,3,64,128,924844032,0.39463095262017045
5,3,3,64,128,924844032,0.48578409745659623
5,3,3,64,128,924844032,0.4010286767717818
5,3,3,64,128,924844032,0.48824624612297807
5,3,3,64,128,924844032,0.4908886392351609
5,3,3,64,128,924844032,0.49448446824517045
5,3,3,64,128,924844032,0.48478083207573686
5,3,3,64,128,924844032,0.42444805695977006
5,3,3,64,128,924844032,0.4848788221117476
5,3,3,64,128,924844032,0.4055328805681683
5,3,3,64,128,924844032,0.4863355596300579
5,3,3,64,128,924844032,0.3914647538897017
5,3,3,64,128,924844032,0.39138154580559525
5,3,3,64,128,924844032,0.4068484742876507
5,3,3,64,128,924844032,0.4859598119493941
5,3,3,64,128,924844032,0.4891956289049605
5,3,3,64,128,924844032,0.4070570905443648
5,3,3,64,128,924844032,0.40126232697930153
5,3,3,64,128,924844032,0.4861488778826216
5,3,3,64,128,924844032,0.4019515950914839
