Layer,Hf,Wf,Cin,Cout,FLOPS,Time
8,3,3,128,256,924844032,0.18848004235940818
8,3,3,128,256,924844032,0.3814238537760344
8,3,3,128,256,924844032,0.3851973046274746
8,3,3,128,256,924844032,0.41965737237649803
8,3,3,128,256,924844032,0.5404321183176604
8,3,3,128,256,924844032,0.6415156353922451
8,3,3,128,256,924844032,0.03442802324014549
8,3,3,128,256,924844032,0.5162803162546719
8,3,3,128,256,924844032,0.5361393918009363
8,3,3,128,256,924844032,0.5967804421396814
8,3,3,128,256,924844032,0.8464960087748135
8,3,3,128,256,924844032,0.42251410379129317
8,3,3,128,256,924844032,0.2837707032175625
8,3,3,128,256,924844032,0.2862113942118252
8,3,3,128,256,924844032,0.5900169838877285
8,3,3,128,256,924844032,0.10665788545328025
8,3,3,128,256,924844032,0.5704390038462244
8,3,3,128,256,924844032,0.881681822678622
8,3,3,128,256,924844032,0.118202828309115
8,3,3,128,256,924844032,0.8924600113840664
8,3,3,128,256,924844032,0.36645450486856346
8,3,3,128,256,924844032,0.887639664551791
8,3,3,128,256,924844032,0.3648895253153406
8,3,3,128,256,924844032,0.6975358952494233
8,3,3,128,256,924844032,0.5799235333414638
8,3,3,128,256,924844032,0.6670760144205654
8,3,3,128,256,924844032,0.8847457398386562
8,3,3,128,256,924844032,0.4791137207956875
8,3,3,128,256,924844032,0.10199561013894898
8,3,3,128,256,924844032,0.5735725392313564
8,3,3,128,256,924844032,0.7349187363596528
8,3,3,128,256,924844032,0.8402487267466157
8,3,3,128,256,924844032,0.5766226281138027
8,3,3,128,256,924844032,0.6465584267588222
8,3,3,128,256,924844032,0.8958145607920254
8,3,3,128,256,924844032,0.7387823094339931
8,3,3,128,256,924844032,0.10364737405496482
8,3,3,128,256,924844032,0.8985666264505947
8,3,3,128,256,924844032,0.8214739788981045
8,3,3,128,256,924844032,0.7653714646311363
8,3,3,128,256,924844032,0.8262094487162193
8,3,3,128,256,924844032,0.7763577927561363
8,3,3,128,256,924844032,0.6644207467051115
8,3,3,128,256,924844032,0.8235794533701504
8,3,3,128,256,924844032,0.8292061318369477
8,3,3,128,256,924844032,0.8376032341929047
8,3,3,128,256,924844032,0.724609993836459
8,3,3,128,256,924844032,0.9016028870554531
8,3,3,128,256,924844032,0.9074760903330406
8,3,3,128,256,924844032,0.6276067723246184
8,3,3,128,256,924844032,0.8315962780924404
8,3,3,128,256,924844032,0.8528713215799892
8,3,3,128,256,924844032,0.7740599144907558
8,3,3,128,256,924844032,0.8110956181498135
8,3,3,128,256,924844032,0.7457598675699795
8,3,3,128,256,924844032,0.8098179329844082
8,3,3,128,256,924844032,0.7010089386911953
8,3,3,128,256,924844032,0.472312353989657
8,3,3,128,256,924844032,0.47621002092080955
8,3,3,128,256,924844032,0.7625702847452729
8,3,3,128,256,924844032,0.6495148171396814
8,3,3,128,256,924844032,0.7266496647806728
8,3,3,128,256,924844032,0.7101212967844566
8,3,3,128,256,924844032,0.6115273465128503
8,3,3,128,256,924844032,0.12182655229287986
8,3,3,128,256,924844032,0.86670222177225
8,3,3,128,256,924844032,0.1210869778605066
8,3,3,128,256,924844032,0.7593332756968105
8,3,3,128,256,924844032,0.7609626282663902
8,3,3,128,256,924844032,0.8656829823465912
8,3,3,128,256,924844032,0.862249039551791
8,3,3,128,256,924844032,0.8055438031168545
8,3,3,128,256,924844032,0.7284404267283042
8,3,3,128,256,924844032,0.9116565216990078
8,3,3,128,256,924844032,0.6551963318796719
8,3,3,128,256,924844032,0.8031631936045254
8,3,3,128,256,924844032,0.9109097947092617
8,3,3,128,256,924844032,0.5276323784800139
8,3,3,128,256,924844032,0.8631698121042812
8,3,3,128,256,924844032,0.702747725388583
8,3,3,128,256,924844032,0.03882589235025291
8,3,3,128,256,924844032,0.03825368776040916
8,3,3,128,256,924844032,0.7421471108408535
8,3,3,128,256,924844032,0.6542161931009851
8,3,3,128,256,924844032,0.8044837941141685
8,3,3,128,256,924844032,0.7892381180735195
8,3,3,128,256,924844032,0.6912449826212486
8,3,3,128,256,924844032,0.6294182766886318
8,3,3,128,256,924844032,0.6025849808664883
8,3,3,128,256,924844032,0.659600638291415
8,3,3,128,256,924844032,0.6917582978220542
8,3,3,128,256,924844032,0.603131436249789
8,3,3,128,256,924844032,0.6612941254587734
8,3,3,128,256,924844032,0.7441207398386562
8,3,3,128,256,924844032,0.7042018403025234
8,3,3,128,256,924844032,0.615037821671542
8,3,3,128,256,924844032,0.6156884659739104
8,3,3,128,256,924844032,0.7808143128367036
8,3,3,128,256,924844032,0.7803048123331635
8,3,3,128,256,924844032,0.7054471005411709
8,3,3,128,256,924844032,0.6094309319468105
8,3,3,128,256,924844032,0.7086585988016685
8,3,3,128,256,924844032,0.8570810784311855
8,3,3,128,256,924844032,0.8348223198862637
8,3,3,128,256,924844032,0.8342360486002525
8,3,3,128,256,924844032,0.7431651581736172
8,3,3,128,256,924844032,0.6792274941416352
8,3,3,128,256,924844032,0.7307626236887539
8,3,3,128,256,924844032,0.6100310315104092
8,3,3,128,256,924844032,0.18286433114724998
8,3,3,128,256,924844032,0.18325199975686912
8,3,3,128,256,924844032,0.6309782494516931
8,3,3,128,256,924844032,0.6604432095499599
8,3,3,128,256,924844032,0.8162936200113857
8,3,3,128,256,924844032,0.8158649434061611
8,3,3,128,256,924844032,0.7302004326792328
8,3,3,128,256,924844032,0.7901629437418545
8,3,3,128,256,924844032,0.5851606358500088
8,3,3,128,256,924844032,0.7918211449595058
8,3,3,128,256,924844032,0.5847748745890227
8,3,3,128,256,924844032,0.6304229725809658
8,3,3,128,256,924844032,0.6519040097208586
8,3,3,128,256,924844032,0.6514350403757654
8,3,3,128,256,924844032,0.9044600953074062
8,3,3,128,256,924844032,0.9048520554514492
8,3,3,128,256,924844032,0.7911747921915611
8,3,3,128,256,924844032,0.8002022732706635
8,3,3,128,256,924844032,0.7552694310160244
8,3,3,128,256,924844032,0.7070359219523032
8,3,3,128,256,924844032,0.7074924935312836
8,3,3,128,256,924844032,0.7695886124582851
8,3,3,128,256,924844032,0.7968513001413902
8,3,3,128,256,924844032,0.7990099419565762
8,3,3,128,256,924844032,0.7946039666147797
8,3,3,128,256,924844032,0.8552087773295005
8,3,3,128,256,924844032,0.6781569947214687
8,3,3,128,256,924844032,0.8561247815104092
8,3,3,128,256,924844032,0.7996987332316001
8,3,3,128,256,924844032,0.7979425419779385
