Layer,Hf,Wf,Cin,Cout,FLOPS,Time
15,3,3,512,512,1849688064,0.4008930748344488
15,3,3,512,512,1849688064,0.4894963329673834
15,3,3,512,512,1849688064,0.4770005768180914
15,3,3,512,512,1849688064,0.6352425640464858
15,3,3,512,512,1849688064,0.6378570621849118
15,3,3,512,512,1849688064,0.41722975429306697
15,3,3,512,512,1849688064,0.4186979359031744
15,3,3,512,512,1849688064,0.484694821202857
15,3,3,512,512,1849688064,0.5823167389274664
15,3,3,512,512,1849688064,0.4864498203636227
15,3,3,512,512,1849688064,0.2892936294914321
15,3,3,512,512,1849688064,0.5732241695762701
15,3,3,512,512,1849688064,0.7533148353935317
15,3,3,512,512,1849688064,0.28767977412949275
15,3,3,512,512,1849688064,0.5767134254814215
15,3,3,512,512,1849688064,0.5745774334312506
15,3,3,512,512,1849688064,0.6752313202262945
15,3,3,512,512,1849688064,0.47339568790207665
15,3,3,512,512,1849688064,0.7581442421318121
15,3,3,512,512,1849688064,0.47413049396286766
15,3,3,512,512,1849688064,0.6567722385765142
15,3,3,512,512,1849688064,0.7214399402977056
15,3,3,512,512,1849688064,0.6786385601402358
15,3,3,512,512,1849688064,0.5642975395561285
15,3,3,512,512,1849688064,0.6519409244896002
15,3,3,512,512,1849688064,0.2852276390434332
15,3,3,512,512,1849688064,0.6068516796470718
15,3,3,512,512,1849688064,0.28583632167587947
15,3,3,512,512,1849688064,0.7265940731407232
15,3,3,512,512,1849688064,0.687782151067359
15,3,3,512,512,1849688064,0.7549930637718276
15,3,3,512,512,1849688064,0.7202547615409927
15,3,3,512,512,1849688064,0.679711443746192
15,3,3,512,512,1849688064,0.6869007175804205
15,3,3,512,512,1849688064,0.6808138912559567
15,3,3,512,512,1849688064,0.7145401066185064
15,3,3,512,512,1849688064,0.6836379593254156
15,3,3,512,512,1849688064,0.7567215984703131
15,3,3,512,512,1849688064,0.7010518139244146
15,3,3,512,512,1849688064,0.7560158794761715
15,3,3,512,512,1849688064,0.7092968052269057
15,3,3,512,512,1849688064,0.7348099773765631
15,3,3,512,512,1849688064,0.7351842945457516
15,3,3,512,512,1849688064,0.739326340520484
15,3,3,512,512,1849688064,0.7132760113121108
15,3,3,512,512,1849688064,0.7082711284996108
15,3,3,512,512,1849688064,0.6474994247795172
15,3,3,512,512,1849688064,0.7402788227439947
15,3,3,512,512,1849688064,0.7287522381187506
15,3,3,512,512,1849688064,0.6057072704673834
15,3,3,512,512,1849688064,0.6641248291374264
15,3,3,512,512,1849688064,0.6684890812278814
15,3,3,512,512,1849688064,0.7239352291465817
15,3,3,512,512,1849688064,0.6996232097984381
15,3,3,512,512,1849688064,0.5628362720848159
15,3,3,512,512,1849688064,0.6060722893119879
15,3,3,512,512,1849688064,0.7019229954124526
15,3,3,512,512,1849688064,0.5631571834922857
15,3,3,512,512,1849688064,0.710379463994605
15,3,3,512,512,1849688064,0.7293275421501217
15,3,3,512,512,1849688064,0.7398401325584487
15,3,3,512,512,1849688064,0.6932993954063482
15,3,3,512,512,1849688064,0.6450809067131118
15,3,3,512,512,1849688064,0.6710623329521246
15,3,3,512,512,1849688064,0.6457336967826919
15,3,3,512,512,1849688064,0.6600078171135015
15,3,3,512,512,1849688064,0.6468833511711187
