Layer,Hf,Wf,Cin,Cout,FLOPS,Time
10,3,3,256,256,1849688064,0.8912048774796557
10,3,3,256,256,1849688064,0.879700704200848
10,3,3,256,256,1849688064,0.8777258831101489
10,3,3,256,256,1849688064,0.8478992420273856
10,3,3,256,256,1849688064,0.8470590549546317
10,3,3,256,256,1849688064,0.8322802024918632
10,3,3,256,256,1849688064,0.8753986793595385
10,3,3,256,256,1849688064,0.9094572502213563
10,3,3,256,256,1849688064,0.9081650215226249
10,3,3,256,256,1849688064,0.8721957641678886
10,3,3,256,256,1849688064,0.987804217918498
10,3,3,256,256,1849688064,0.9616702037888594
10,3,3,256,256,1849688064,0.9906421142655448
10,3,3,256,256,1849688064,0.8737092453080253
10,3,3,256,256,1849688064,0.9055197673874931
10,3,3,256,256,1849688064,0.9918497043686934
10,3,3,256,256,1849688064,0.8566124874192318
10,3,3,256,256,1849688064,0.8572049575882987
10,3,3,256,256,1849688064,0.9634411769944267
10,3,3,256,256,1849688064,0.8348434406357836
10,3,3,256,256,1849688064,0.9391084152298994
10,3,3,256,256,1849688064,0.8335962730485038
10,3,3,256,256,1849688064,0.8985350566941337
10,3,3,256,256,1849688064,0.9963758426743574
10,3,3,256,256,1849688064,0.8832829433518485
10,3,3,256,256,1849688064,0.9179621177750663
10,3,3,256,256,1849688064,0.9160798030930604
10,3,3,256,256,1849688064,0.912674708946331
10,3,3,256,256,1849688064,0.9862001377183036
10,3,3,256,256,1849688064,0.8947358566361503
10,3,3,256,256,1849688064,0.9495256382065849
10,3,3,256,256,1849688064,0.8383250671464038
10,3,3,256,256,1849688064,0.8371003109055599
10,3,3,256,256,1849688064,0.9434197383957938
10,3,3,256,256,1849688064,0.9954693752366133
10,3,3,256,256,1849688064,0.9663291412430839
10,3,3,256,256,1849688064,0.9422789054947929
10,3,3,256,256,1849688064,0.9475269752579774
10,3,3,256,256,1849688064,0.8873477417069511
10,3,3,256,256,1849688064,0.8999126392441834
10,3,3,256,256,1849688064,0.9004440742569999
10,3,3,256,256,1849688064,0.920848651512248
10,3,3,256,256,1849688064,0.9266539054947929
10,3,3,256,256,1849688064,0.9214861827927674
10,3,3,256,256,1849688064,0.8377452331620288
10,3,3,256,256,1849688064,0.9650586086350517
10,3,3,256,256,1849688064,0.8883634048539237
10,3,3,256,256,1849688064,0.957761092765911
10,3,3,256,256,1849688064,0.9793162780839033
10,3,3,256,256,1849688064,0.9571743446427412
10,3,3,256,256,1849688064,0.9560993152695731
10,3,3,256,256,1849688064,0.9037478405076094
10,3,3,256,256,1849688064,0.9428022342759217
10,3,3,256,256,1849688064,0.9782910781937684
10,3,3,256,256,1849688064,0.9359164672928886
10,3,3,256,256,1849688064,0.9941900211411543
10,3,3,256,256,1849688064,0.9655511814194764
10,3,3,256,256,1849688064,0.9759490924912528
10,3,3,256,256,1849688064,0.922705693824871
10,3,3,256,256,1849688064,0.7846897083359798
10,3,3,256,256,1849688064,0.9823022323685713
10,3,3,256,256,1849688064,0.7849390941697201
10,3,3,256,256,1849688064,0.9363270240861024
10,3,3,256,256,1849688064,0.9945826965409363
10,3,3,256,256,1849688064,0.8879232841569022
10,3,3,256,256,1849688064,0.9727549987870283
10,3,3,256,256,1849688064,0.9514546829300965
10,3,3,256,256,1849688064,0.9273579555588798
10,3,3,256,256,1849688064,0.9764707523423262
10,3,3,256,256,1849688064,0.9827568965989188
10,3,3,256,256,1849688064,0.924966378791912
10,3,3,256,256,1849688064,0.9553692775803633
10,3,3,256,256,1849688064,0.924630685432537
10,3,3,256,256,1849688064,0.8955924945908622
10,3,3,256,256,1849688064,0.9592974620896424
10,3,3,256,256,1849688064,0.9336984592515067
10,3,3,256,256,1849688064,0.9523206192093934
10,3,3,256,256,1849688064,0.9590573745804862
10,3,3,256,256,1849688064,0.9308860736924247
10,3,3,256,256,1849688064,0.9548376041489686
10,3,3,256,256,1849688064,0.9717786747056074
10,3,3,256,256,1849688064,0.9721293884354667
10,3,3,256,256,1849688064,0.973773284538372
10,3,3,256,256,1849688064,0.9193308788376884
10,3,3,256,256,1849688064,0.9191310840684013
10,3,3,256,256,1849688064,0.903080506904705
10,3,3,256,256,1849688064,0.9849491554337586
10,3,3,256,256,1849688064,0.9280429321366386
10,3,3,256,256,1849688064,0.9333494144517012
10,3,3,256,256,1849688064,0.9293065506058769
10,3,3,256,256,1849688064,0.9235783058243836
10,3,3,256,256,1849688064,0.9746356445389814
10,3,3,256,256,1849688064,0.9283364254075135
10,3,3,256,256,1849688064,0.9233341651993836
10,3,3,256,256,1849688064,0.9137864547806815
10,3,3,256,256,1849688064,0.9290793376999931
10,3,3,256,256,1849688064,0.9146566825944014
10,3,3,256,256,1849688064,0.9466257530289734
10,3,3,256,256,1849688064,0.9467812019425468
10,3,3,256,256,1849688064,0.9846501785355644
10,3,3,256,256,1849688064,0.9312770801621513
10,3,3,256,256,1849688064,0.896185918434246
10,3,3,256,256,1849688064,0.9327891307908134
10,3,3,256,256,1849688064,0.9025700527268485
10,3,3,256,256,1849688064,0.9527948337632264
10,3,3,256,256,1849688064,0.9530373054581718
10,3,3,256,256,1849688064,0.9140561061936454
10,3,3,256,256,1849688064,0.9837615924912528
10,3,3,256,256,1849688064,0.8960137802201347
10,3,3,256,256,1849688064,0.9505541759568281
10,3,3,256,256,1849688064,0.91442374764262
10,3,3,256,256,1849688064,0.950704379661663
10,3,3,256,256,1849688064,0.9536130863267012
10,3,3,256,256,1849688064,0.9027555423813904
10,3,3,256,256,1849688064,0.9682341056901054
10,3,3,256,256,1849688064,0.9316504436570234
10,3,3,256,256,1849688064,0.9376323658066834
10,3,3,256,256,1849688064,0.9808164077836112
10,3,3,256,256,1849688064,0.9375298458176688
10,3,3,256,256,1849688064,0.9841723877030448
10,3,3,256,256,1849688064,0.9803655582505293
10,3,3,256,256,1849688064,0.9840007263260917
10,3,3,256,256,1849688064,0.9774036842423524
10,3,3,256,256,1849688064,0.9774933296280937
10,3,3,256,256,1849688064,0.8843236404496269
10,3,3,256,256,1849688064,0.8842518764573168
10,3,3,256,256,1849688064,0.9707937675553397
10,3,3,256,256,1849688064,0.9708664852219666
10,3,3,256,256,1849688064,0.9319723087388123
10,3,3,256,256,1849688064,1.0000589328843184
10,3,3,256,256,1849688064,1.0000167327958183
10,3,3,256,256,1849688064,0.9540873008805351
10,3,3,256,256,1849688064,0.9539900261002616
10,3,3,256,256,1849688064,0.9742145973282881
10,3,3,256,256,1849688064,0.9742443996506767
10,3,3,256,256,1849688064,0.9540391403275565
10,3,3,256,256,1849688064,0.9684567886429862
10,3,3,256,256,1849688064,0.9684410530167664
10,3,3,256,256,1849688064,0.9321957069474305
10,3,3,256,256,1849688064,0.932220025642498
10,3,3,256,256,1849688064,0.9805870491105164
10,3,3,256,256,1849688064,0.9805765586930351
10,3,3,256,256,1849688064,0.9322615104752616
10,3,3,256,256,1849688064,0.9322498279648865
