Layer,Hf,Wf,Cin,Cout,FLOPS,Time
18,3,3,512,512,462422016,0.18760943090593507
18,3,3,512,512,462422016,0.19726538335954835
18,3,3,512,512,462422016,0.22012352621233156
18,3,3,512,512,462422016,0.26893496191179445
18,3,3,512,512,462422016,0.1987071005073755
18,3,3,512,512,462422016,0.25405811941301515
18,3,3,512,512,462422016,0.2528881994453638
18,3,3,512,512,462422016,0.30587863599931886
18,3,3,512,512,462422016,0.27651452696001133
18,3,3,512,512,462422016,0.3027586904731958
18,3,3,512,512,462422016,0.26838659917986085
18,3,3,512,512,462422016,0.2333312002388208
18,3,3,512,512,462422016,0.24453591978227784
18,3,3,512,512,462422016,0.27705359136736085
18,3,3,512,512,462422016,0.2810294595924585
18,3,3,512,512,462422016,0.20008921301042637
18,3,3,512,512,462422016,0.28630256330644777
18,3,3,512,512,462422016,0.12565755521929045
18,3,3,512,512,462422016,0.1252932516304215
18,3,3,512,512,462422016,0.26479911482012053
18,3,3,512,512,462422016,0.25187754308855137
18,3,3,512,512,462422016,0.19955396330034425
18,3,3,512,512,462422016,0.25866317426836183
18,3,3,512,512,462422016,0.30512571012651524
18,3,3,512,512,462422016,0.29826354658281584
18,3,3,512,512,462422016,0.09010457670366545
18,3,3,512,512,462422016,0.09359693205034425
18,3,3,512,512,462422016,0.09034728681719084
18,3,3,512,512,462422016,0.09335064565813145
18,3,3,512,512,462422016,0.2503712145057895
18,3,3,512,512,462422016,0.25916766798174073
18,3,3,512,512,462422016,0.2026588884559839
18,3,3,512,512,462422016,0.2245383230415552
18,3,3,512,512,462422016,0.26035761511003663
18,3,3,512,512,462422016,0.2598504987922876
18,3,3,512,512,462422016,0.21042942678606202
18,3,3,512,512,462422016,0.22256326353227784
18,3,3,512,512,462422016,0.23150682127153566
18,3,3,512,512,462422016,0.28553938543474455
18,3,3,512,512,462422016,0.2987604109016626
18,3,3,512,512,462422016,0.2479205099312045
18,3,3,512,512,462422016,0.20196604406511565
18,3,3,512,512,462422016,0.2454438177314966
18,3,3,512,512,462422016,0.26669525777971437
18,3,3,512,512,462422016,0.30369472181474944
18,3,3,512,512,462422016,0.2321267095772006
18,3,3,512,512,462422016,0.24517845785295656
18,3,3,512,512,462422016,0.285791393872854
18,3,3,512,512,462422016,0.3043894735542505
18,3,3,512,512,462422016,0.2240812746254166
18,3,3,512,512,462422016,0.31895231878435304
18,3,3,512,512,462422016,0.2022466627327164
18,3,3,512,512,462422016,0.31913327848589024
18,3,3,512,512,462422016,0.2318332163063257
18,3,3,512,512,462422016,0.3040254083839624
18,3,3,512,512,462422016,0.2617583242622583
18,3,3,512,512,462422016,0.24756931936418702
18,3,3,512,512,462422016,0.2510247198311051
18,3,3,512,512,462422016,0.25083994543230137
18,3,3,512,512,462422016,0.23449802076494386
18,3,3,512,512,462422016,0.22204732572710206
18,3,3,512,512,462422016,0.2218389478889664
18,3,3,512,512,462422016,0.23489665662920167
18,3,3,512,512,462422016,0.2613625494209506
18,3,3,512,512,462422016,0.24709677374040773
18,3,3,512,512,462422016,0.26344561254656007
18,3,3,512,512,462422016,0.2633392778602808
18,3,3,512,512,462422016,0.2662456003395288
18,3,3,512,512,462422016,0.2657394376960953
18,3,3,512,512,462422016,0.24724006330644777
18,3,3,512,512,462422016,0.22852492010271153
18,3,3,512,512,462422016,0.22861861860429933
18,3,3,512,512,462422016,0.2347009149757593
18,3,3,512,512,462422016,0.2615132299629419
18,3,3,512,512,462422016,0.23579167997514894
18,3,3,512,512,462422016,0.23569011366045167
18,3,3,512,512,462422016,0.18429732000505528
18,3,3,512,512,462422016,0.1843771902290552
18,3,3,512,512,462422016,0.21816968595659425
18,3,3,512,512,462422016,0.21823477422868898
18,3,3,512,512,462422016,0.2235293356147965
18,3,3,512,512,462422016,0.2236070600715836
18,3,3,512,512,462422016,0.22127723371660402
18,3,3,512,512,462422016,0.2213511434761255
18,3,3,512,512,462422016,0.32023334180986573
18,3,3,512,512,462422016,0.32017922079241057
18,3,3,512,512,462422016,0.21105813657915284
18,3,3,512,512,462422016,0.29939198171770265
18,3,3,512,512,462422016,0.29934167539751133
18,3,3,512,512,462422016,0.12272309934770753
18,3,3,512,512,462422016,0.1227638689247339
18,3,3,512,512,462422016,0.21093773519670656
18,3,3,512,512,462422016,0.21096968328630528
18,3,3,512,512,462422016,0.23804759657060792
18,3,3,512,512,462422016,0.23803305303728273
18,3,3,512,512,462422016,0.2659816709724634
18,3,3,512,512,462422016,0.26597547208940675
18,3,3,512,512,462422016,0.28031801855241856
18,3,3,512,512,462422016,0.28031825697099944
