Layer,Hf,Wf,Cin,Cout,FLOPS,Time
21,3,3,512,512,462422016,0.44548681804112
21,3,3,512,512,462422016,0.4289765698569177
21,3,3,512,512,462422016,0.32138207980564637
21,3,3,512,512,462422016,0.33993414470127625
21,3,3,512,512,462422016,0.2680125577109198
21,3,3,512,512,462422016,0.3964548451559864
21,3,3,512,512,462422016,0.43006447383335633
21,3,3,512,512,462422016,0.3973565442221503
21,3,3,512,512,462422016,0.43950990268162293
21,3,3,512,512,462422016,0.26702812739781123
21,3,3,512,512,462422016,0.3349500043051581
21,3,3,512,512,462422016,0.3282380444662927
21,3,3,512,512,462422016,0.3171789986746649
21,3,3,512,512,462422016,0.3589566094534735
21,3,3,512,512,462422016,0.43862942286900264
21,3,3,512,512,462422016,0.4696107251303552
21,3,3,512,512,462422016,0.3158619744437079
21,3,3,512,512,462422016,0.27110985347202643
21,3,3,512,512,462422016,0.32731369563511414
21,3,3,512,512,462422016,0.36145881244114264
21,3,3,512,512,462422016,0.3595939023154102
21,3,3,512,512,462422016,0.28127626010349793
21,3,3,512,512,462422016,0.4471974713461737
21,3,3,512,512,462422016,0.41767219134739264
21,3,3,512,512,462422016,0.28170684405735535
21,3,3,512,512,462422016,0.34663036891392274
21,3,3,512,512,462422016,0.38759902545383973
21,3,3,512,512,462422016,0.44666675158909364
21,3,3,512,512,462422016,0.46582225390843135
21,3,3,512,512,462422016,0.46424821444920106
21,3,3,512,512,462422016,0.3881094796316962
21,3,3,512,512,462422016,0.2731070859091602
21,3,3,512,512,462422016,0.4648082596915124
21,3,3,512,512,462422016,0.3734038216727118
21,3,3,512,512,462422016,0.3255203110831104
21,3,3,512,512,462422016,0.4536521775381903
21,3,3,512,512,462422016,0.4198632580893378
21,3,3,512,512,462422016,0.47099307605198426
21,3,3,512,512,462422016,0.2885446889059864
21,3,3,512,512,462422016,0.2881799084799628
21,3,3,512,512,462422016,0.32592109271458014
21,3,3,512,512,462422016,0.31358483859470887
21,3,3,512,512,462422016,0.4531941754477362
21,3,3,512,512,462422016,0.3457541806357227
21,3,3,512,512,462422016,0.41563108989170594
21,3,3,512,512,462422016,0.36251739093235535
21,3,3,512,512,462422016,0.4705872876303552
21,3,3,512,512,462422016,0.41676286288670106
21,3,3,512,512,462422016,0.29186585971287293
21,3,3,512,512,462422016,0.331644569124494
21,3,3,512,512,462422016,0.36349299975803895
21,3,3,512,512,462422016,0.42349222728184266
21,3,3,512,512,462422016,0.2720122677939276
21,3,3,512,512,462422016,0.3932128293173651
21,3,3,512,512,462422016,0.3505504471915124
21,3,3,512,512,462422016,0.3447063309805749
21,3,3,512,512,462422016,0.39291027614048524
21,3,3,512,512,462422016,0.39040711947849793
21,3,3,512,512,462422016,0.3907206399100165
