Layer,Hf,Wf,Cin,Cout,FLOPS,Time
19,3,3,512,512,462422016,0.010866196468623635
19,3,3,512,512,462422016,0.06719044001415497
19,3,3,512,512,462422016,0.16021350176647342
19,3,3,512,512,462422016,0.15475681574657685
19,3,3,512,512,462422016,0.0250497177393747
19,3,3,512,512,462422016,0.032294066265375676
19,3,3,512,512,462422016,0.1392920330317331
19,3,3,512,512,462422016,0.08059719355419315
19,3,3,512,512,462422016,0.03793242724254853
19,3,3,512,512,462422016,0.13656237871959842
19,3,3,512,512,462422016,0.13017276079967832
19,3,3,512,512,462422016,0.13183477671459354
19,3,3,512,512,462422016,0.08366921694591856
19,3,3,512,512,462422016,0.0868630722315622
19,3,3,512,512,462422016,0.08575204165294803
19,3,3,512,512,462422016,0.04199746401622928
19,3,3,512,512,462422016,0.04184630663707978
