Layer,Hf,Wf,Cin,Cout,FLOPS,Time
18,3,3,512,512,462422016,0.008794561738059634
18,3,3,512,512,462422016,0.008827940339133852
18,3,3,512,512,462422016,0.003921762818381899
18,3,3,512,512,462422016,0.0038812316599346336
18,3,3,512,512,462422016,0.009746328705833057
18,3,3,512,512,462422016,0.0097661174478985
18,3,3,512,512,462422016,0.007100120896384829
18,3,3,512,512,462422016,0.007129207963035233
18,3,3,512,512,462422016,0.007198587769553774
18,3,3,512,512,462422016,0.00933100354103815
18,3,3,512,512,462422016,0.007271543854758866
18,3,3,512,512,462422016,0.005432859772727602
18,3,3,512,512,462422016,0.006446615571067446
18,3,3,512,512,462422016,0.008987919205711
18,3,3,512,512,462422016,0.009254471177146548
18,3,3,512,512,462422016,0.007231012696311573
18,3,3,512,512,462422016,0.007027880066917069
18,3,3,512,512,462422016,0.005950943345115298
18,3,3,512,512,462422016,0.007687584275291079
18,3,3,512,512,462422016,0.007629171723411182
18,3,3,512,512,462422016,0.00732614170937311
18,3,3,512,512,462422016,0.004660145157859424
18,3,3,512,512,462422016,0.006139532441184634
18,3,3,512,512,462422016,0.006167665833518632
18,3,3,512,512,462422016,0.008074299210593827
18,3,3,512,512,462422016,0.005787626618430727
18,3,3,512,512,462422016,0.0076649345102764305
18,3,3,512,512,462422016,0.004866377228782304
18,3,3,512,512,462422016,0.008001581543967823
18,3,3,512,512,462422016,0.0037999309244610008
18,3,3,512,512,462422016,0.005476728791282304
18,3,3,512,512,462422016,0.007493511551902407
18,3,3,512,512,462422016,0.003813520783469776
18,3,3,512,512,462422016,0.009951607102439503
18,3,3,512,512,462422016,0.008474365586326235
18,3,3,512,512,462422016,0.004698768967673905
18,3,3,512,512,462422016,0.009982124680564503
18,3,3,512,512,462422016,0.007540480011985429
18,3,3,512,512,462422016,0.004623905533836001
18,3,3,512,512,462422016,0.004894749039695376
18,3,3,512,512,462422016,0.00632669102577936
18,3,3,512,512,462422016,0.008049742096946352
18,3,3,512,512,462422016,0.005534187668845766
18,3,3,512,512,462422016,0.00482370030312311
18,3,3,512,512,462422016,0.008022800797507848
18,3,3,512,512,462422016,0.00930048596291315
18,3,3,512,512,462422016,0.009283558243796952
18,3,3,512,512,462422016,0.006392256135032304
18,3,3,512,512,462422016,0.006710306519553774
18,3,3,512,512,462422016,0.004215256089255923
18,3,3,512,512,462422016,0.006949678772971743
18,3,3,512,512,462422016,0.004524484986350663
18,3,3,512,512,462422016,0.006279960984275468
18,3,3,512,512,462422016,0.006357685441062563
18,3,3,512,512,462422016,0.004937902802512745
18,3,3,512,512,462422016,0.009967104310081104
18,3,3,512,512,462422016,0.006293312424705141
18,3,3,512,512,462422016,0.00757791172890436
18,3,3,512,512,462422016,0.006673351639793032
18,3,3,512,512,462422016,0.004926935547874073
18,3,3,512,512,462422016,0.005863920563743227
18,3,3,512,512,462422016,0.007565275544211977
18,3,3,512,512,462422016,0.006376282090232485
18,3,3,512,512,462422016,0.005746141785667069
18,3,3,512,512,462422016,0.007462993973777407
18,3,3,512,512,462422016,0.005754963273093827
18,3,3,512,512,462422016,0.0041630424204326805
18,3,3,512,512,462422016,0.006743446702048905
18,3,3,512,512,462422016,0.00508095394997371
18,3,3,512,512,462422016,0.006731764191672901
18,3,3,512,512,462422016,0.004591480607078174
18,3,3,512,512,462422016,0.006657139176414126
18,3,3,512,512,462422016,0.005372063035056704
18,3,3,512,512,462422016,0.005090252274558671
18,3,3,512,512,462422016,0.00663949620156061
18,3,3,512,512,462422016,0.004460827225730546
18,3,3,512,512,462422016,0.006496921891257862
18,3,3,512,512,462422016,0.006605402344749073
18,3,3,512,512,462422016,0.006984964722678774
18,3,3,512,512,462422016,0.005121723527000063
18,3,3,512,512,462422016,0.006505504960105546
18,3,3,512,512,462422016,0.00511457096962703
18,3,3,512,512,462422016,0.005361572617576235
18,3,3,512,512,462422016,0.007365480774924868
18,3,3,512,512,462422016,0.007360235566184634
18,3,3,512,512,462422016,0.00894905697731746
18,3,3,512,512,462422016,0.00895382534889945
18,3,3,512,512,462422016,0.006083980912253983
18,3,3,512,512,462422016,0.005507723206565507
18,3,3,512,512,462422016,0.0044262565317608055
18,3,3,512,512,462422016,0.006078735703513735
18,3,3,512,512,462422016,0.005513445252463944
18,3,3,512,512,462422016,0.004443422669456104
18,3,3,512,512,462422016,0.007442251557395585
18,3,3,512,512,462422016,0.004236713761375063
18,3,3,512,512,462422016,0.005328670853660233
18,3,3,512,512,462422016,0.00599314343361626
18,3,3,512,512,462422016,0.004500881547019581
18,3,3,512,512,462422016,0.004028574341819399
18,3,3,512,512,462422016,0.004243389481589907
18,3,3,512,512,462422016,0.007447735184714907
18,3,3,512,512,462422016,0.004734531754539126
18,3,3,512,512,462422016,0.004126564377830141
18,3,3,512,512,462422016,0.004344002121970766
18,3,3,512,512,462422016,0.004062668198630923
18,3,3,512,512,462422016,0.0044343627634502725
18,3,3,512,512,462422016,0.006020084733054737
18,3,3,512,512,462422016,0.006788746232078174
18,3,3,512,512,462422016,0.004746452683494204
18,3,3,512,512,462422016,0.006620661133811573
18,3,3,512,512,462422016,0.006785169953391665
18,3,3,512,512,462422016,0.006009117478416079
18,3,3,512,512,462422016,0.006970421189353579
18,3,3,512,512,462422016,0.004360453003928774
18,3,3,512,512,462422016,0.004783407563254946
18,3,3,512,512,462422016,0.006000534409568423
18,3,3,512,512,462422016,0.00850655209450496
18,3,3,512,512,462422016,0.006615177506492265
18,3,3,512,512,462422016,0.008503214234397524
18,3,3,512,512,462422016,0.005845800751731509
18,3,3,512,512,462422016,0.008421675080344776
18,3,3,512,512,462422016,0.00842477452187311
18,3,3,512,512,462422016,0.00697518956093561
18,3,3,512,512,462422016,0.004036680573508866
18,3,3,512,512,462422016,0.005849377030418032
18,3,3,512,512,462422016,0.005306736344382862
18,3,3,512,512,462422016,0.004793421143577226
18,3,3,512,512,462422016,0.006036297196433671
18,3,3,512,512,462422016,0.005310551041648501
18,3,3,512,512,462422016,0.004266277665183671
18,3,3,512,512,462422016,0.004741207474753983
18,3,3,512,512,462422016,0.006032244080588944
18,3,3,512,512,462422016,0.004134432190940507
18,3,3,512,512,462422016,0.004788891190574282
18,3,3,512,512,462422016,0.005343691224143632
18,3,3,512,512,462422016,0.004482523316428774
18,3,3,512,512,462422016,0.004368320817039126
18,3,3,512,512,462422016,0.005340353364036182
18,3,3,512,512,462422016,0.004490629548118227
18,3,3,512,512,462422016,0.004272238129661182
18,3,3,512,512,462422016,0.005181805008933671
18,3,3,512,512,462422016,0.00517465245156061
18,3,3,512,512,462422016,0.004374519700095766
18,3,3,512,512,462422016,0.004486576432273501
18,3,3,512,512,462422016,0.006221786850974673
18,3,3,512,512,462422016,0.006220117920920962
18,3,3,512,512,462422016,0.004142776841209048
18,3,3,512,512,462422016,0.005177751893088944
18,3,3,512,512,462422016,0.004140392655418032
18,3,3,512,512,462422016,0.004279867524192446
18,3,3,512,512,462422016,0.004333034867332108
18,3,3,512,512,462422016,0.0043308891001201805
18,3,3,512,512,462422016,0.005258814209983462
18,3,3,512,512,462422016,0.005260244721458071
18,3,3,512,512,462422016,0.004277721756980546
18,3,3,512,512,462422016,0.005195394867942446
18,3,3,512,512,462422016,0.004574791306541079
18,3,3,512,512,462422016,0.005193725937888735
18,3,3,512,512,462422016,0.004576221818015674
18,3,3,512,512,462422016,0.004391209000632862
18,3,3,512,512,462422016,0.004389540070579165
18,3,3,512,512,462422016,0.0040519393625713385
18,3,3,512,512,462422016,0.0065264857950664695
18,3,3,512,512,462422016,0.006525532120750063
18,3,3,512,512,462422016,0.0040490783396221475
18,3,3,512,512,462422016,0.004050270432517641
18,3,3,512,512,462422016,0.004380957001731509
18,3,3,512,512,462422016,0.0043804801645733055
18,3,3,512,512,462422016,0.004319206589744204
18,3,3,512,512,462422016,0.0043194450083233055
