Layer,Hf,Wf,Cin,Cout,FLOPS,Time
5,3,3,64,128,924844032,0.0112655494786516
5,3,3,64,128,924844032,0.010333571252943593
5,3,3,64,128,924844032,0.009784016428114491
5,3,3,64,128,924844032,0.010280403909803951
5,3,3,64,128,924844032,0.011662993250013905
5,3,3,64,128,924844032,0.009498152551771718
5,3,3,64,128,924844032,0.01029041749012621
5,3,3,64,128,924844032,0.009324822244764882
5,3,3,64,128,924844032,0.011302981195570546
5,3,3,64,128,924844032,0.009893927393080312
5,3,3,64,128,924844032,0.009484085855604733
5,3,3,64,128,924844032,0.011647734460951412
5,3,3,64,128,924844032,0.00946644288075121
5,3,3,64,128,924844032,0.008146080789686764
5,3,3,64,128,924844032,0.008724007425428944
5,3,3,64,128,924844032,0.011631283578993398
5,3,3,64,128,924844032,0.009649309930922109
5,3,3,64,128,924844032,0.011282715616346913
5,3,3,64,128,924844032,0.009728226480604733
5,3,3,64,128,924844032,0.009642157373549062
5,3,3,64,128,924844032,0.008205685434462148
5,3,3,64,128,924844032,0.011292252359510983
5,3,3,64,128,924844032,0.00944808465016039
5,3,3,64,128,924844032,0.008190188226820546
5,3,3,64,128,924844032,0.00938395005238207
5,3,3,64,128,924844032,0.008179936227919179
5,3,3,64,128,924844032,0.011610541162611562
5,3,3,64,128,924844032,0.009294543085218984
5,3,3,64,128,924844032,0.0089462135411516
5,3,3,64,128,924844032,0.00894144516956957
5,3,3,64,128,924844032,0.008634123621107655
5,3,3,64,128,924844032,0.00973800164234789
5,3,3,64,128,924844032,0.0116165016270891
5,3,3,64,128,924844032,0.011534724054457258
5,3,3,64,128,924844032,0.009420904932142812
5,3,3,64,128,924844032,0.009398493585707258
5,3,3,64,128,924844032,0.00943735581410082
5,3,3,64,128,924844032,0.009428534326674062
5,3,3,64,128,924844032,0.009391341028334218
5,3,3,64,128,924844032,0.008644614038588124
5,3,3,64,128,924844032,0.00828531723988207
5,3,3,64,128,924844032,0.008461985406996327
5,3,3,64,128,924844032,0.00930622559559496
5,3,3,64,128,924844032,0.008158955392958241
5,3,3,64,128,924844032,0.008163485345961171
5,3,3,64,128,924844032,0.008302960214735578
5,3,3,64,128,924844032,0.00847462159168871
5,3,3,64,128,924844032,0.009760412988783444
5,3,3,64,128,924844032,0.008455548105360578
5,3,3,64,128,924844032,0.008271250543715077
5,3,3,64,128,924844032,0.00822118264210375
5,3,3,64,128,924844032,0.008279118356825429
5,3,3,64,128,924844032,0.009301934061171132
5,3,3,64,128,924844032,0.008446488199354726
5,3,3,64,128,924844032,0.008250746545912343
5,3,3,64,128,924844032,0.008481058893324452
5,3,3,64,128,924844032,0.008617672739149648
5,3,3,64,128,924844032,0.00859359246266039
5,3,3,64,128,924844032,0.008368525323988515
5,3,3,64,128,924844032,0.008614096460463124
5,3,3,64,128,924844032,0.011525187311293202
5,3,3,64,128,924844032,0.009206566629530514
5,3,3,64,128,924844032,0.00920847397816332
5,3,3,64,128,924844032,0.011486325082899648
5,3,3,64,128,924844032,0.011488470850111562
5,3,3,64,128,924844032,0.01152780991566332
5,3,3,64,128,924844032,0.008261236963392812
5,3,3,64,128,924844032,0.009875807581068593
5,3,3,64,128,924844032,0.008400950250746327
5,3,3,64,128,924844032,0.009877714929701412
5,3,3,64,128,924844032,0.008258137521864491
5,3,3,64,128,924844032,0.008228096780897694
5,3,3,64,128,924844032,0.008705649194838124
5,3,3,64,128,924844032,0.008554968652845937
5,3,3,64,128,924844032,0.009752545175673092
5,3,3,64,128,924844032,0.008533510980726796
5,3,3,64,128,924844032,0.00839379769337328
5,3,3,64,128,924844032,0.009754690942885
5,3,3,64,128,924844032,0.008373532114149648
