Layer,Hf,Wf,Cin,Cout,FLOPS,Time
16,3,3,512,512,1849688064,0.0126373216509819
16,3,3,512,512,1849688064,0.012615625560283672
16,3,3,512,512,1849688064,0.01343530863523483
16,3,3,512,512,1849688064,0.009472791850566861
16,3,3,512,512,1849688064,0.012262766063213346
16,3,3,512,512,1849688064,0.01373285502195358
16,3,3,512,512,1849688064,0.009558622539043424
16,3,3,512,512,1849688064,0.010837976634502408
16,3,3,512,512,1849688064,0.012211267650127408
16,3,3,512,512,1849688064,0.013353054225444777
16,3,3,512,512,1849688064,0.01337117403745651
16,3,3,512,512,1849688064,0.010621730983257305
16,3,3,512,512,1849688064,0.011295025050640103
16,3,3,512,512,1849688064,0.00950307101011276
16,3,3,512,512,1849688064,0.009526197612285625
16,3,3,512,512,1849688064,0.011859838664531705
16,3,3,512,512,1849688064,0.012181226909160625
16,3,3,512,512,1849688064,0.00992721766233444
16,3,3,512,512,1849688064,0.013491337001323697
16,3,3,512,512,1849688064,0.010916893184185025
16,3,3,512,512,1849688064,0.009954397380352031
16,3,3,512,512,1849688064,0.011344377696514127
16,3,3,512,512,1849688064,0.013479416072368633
16,3,3,512,512,1849688064,0.011842910945415508
16,3,3,512,512,1849688064,0.011602108180522902
16,3,3,512,512,1849688064,0.011216346919536574
16,3,3,512,512,1849688064,0.012069170176982863
16,3,3,512,512,1849688064,0.010873977839946744
16,3,3,512,512,1849688064,0.011363451182842266
16,3,3,512,512,1849688064,0.011754934489727031
16,3,3,512,512,1849688064,0.010890667140483867
16,3,3,512,512,1849688064,0.011445705592632305
16,3,3,512,512,1849688064,0.010652725398540508
16,3,3,512,512,1849688064,0.012019579112529738
16,3,3,512,512,1849688064,0.010252897441387174
16,3,3,512,512,1849688064,0.012030307948589322
16,3,3,512,512,1849688064,0.011145775020122525
16,3,3,512,512,1849688064,0.009984438121318828
16,3,3,512,512,1849688064,0.010786001384258267
16,3,3,512,512,1849688064,0.011770193278789504
16,3,3,512,512,1849688064,0.010695640742778775
16,3,3,512,512,1849688064,0.010557834804058072
16,3,3,512,512,1849688064,0.011234705150127408
16,3,3,512,512,1849688064,0.011465732753276822
